trip_id,rider_rating_for_driver,driver_rating_for_rider
1692,3.6,4.8
1693,4.1,4.1
1694,3.5,4.7
1695,3.4,3.9
1696,4.3,4.0
1697,3.9,4.3
1698,3.1,3.8
1700,3.9,4.8
1702,4.5,3.6
1703,3.1,3.8
1704,4.8,4.6
1705,4.0,4.3
1706,4.0,3.5
1707,3.6,4.2
1708,4.3,3.7
1709,3.0,4.1
1710,4.5,4.4
1711,3.2,3.8
1712,3.9,4.1
1713,3.3,3.8
1714,3.3,4.1
1715,3.9,3.7
1717,3.1,4.3
1718,3.3,3.8
1720,4.1,4.8
1721,4.4,4.6
1722,3.7,3.5
1723,4.7,4.5
1724,3.3,3.5
1725,4.1,3.6
1726,3.2,4.9
1727,3.3,4.6
1730,4.8,4.2
1731,5.0,3.6
1732,5.0,4.8
1733,4.6,4.3
1734,3.4,5.0
1735,3.6,4.4
1737,3.2,3.5
1738,3.1,3.8
1739,4.5,4.1
1740,4.1,4.3
1742,4.3,4.9
1743,4.2,4.9
1744,3.0,4.8
1745,3.6,4.0
1746,4.4,3.5
1747,4.7,3.9
1748,3.3,4.0
1749,3.2,3.8
1750,4.9,5.0
1751,4.9,4.8
1752,4.5,4.0
1753,3.1,3.7
1754,4.3,4.2
1758,3.3,5.0
1759,4.7,4.8
1760,3.6,4.6
1761,4.0,4.4
1763,3.4,4.6
1764,4.5,3.9
1765,4.0,4.5
1766,4.4,4.0
1767,3.6,3.6
1768,3.8,4.7
1769,4.8,4.4
1770,3.5,3.7
1771,4.8,3.7
1772,3.2,3.9
1775,3.3,4.7
1776,4.3,4.7
1777,5.0,4.7
1778,4.9,3.7
1779,4.0,4.5
1781,4.1,4.2
1783,4.1,3.7
1784,4.6,4.8
1785,4.1,4.7
1787,3.2,4.1
1788,4.7,4.7
1789,4.8,4.3
1790,4.8,4.8
1791,3.8,3.9
1792,3.4,3.9
1793,3.2,4.1
1794,4.0,3.8
1795,3.6,4.5
1796,3.9,3.8
1797,3.2,3.9
1798,3.4,3.7
1799,3.9,4.9
1800,3.4,3.9
1802,3.5,3.8
1803,3.0,4.2
1804,3.1,3.7
1805,3.2,3.8
1806,4.3,4.3
1807,3.3,3.9
1808,4.8,4.6
1809,4.6,4.2
1810,4.6,4.1
1811,3.7,4.2
1812,3.1,4.7
1813,3.2,3.5
1814,4.4,3.6
1815,4.8,4.2
1817,3.4,4.4
1818,4.7,3.6
1819,4.3,4.3
1820,4.4,4.1
1821,4.4,4.3
1822,3.1,3.7
1823,4.2,4.8
1824,4.0,3.9
1825,4.7,3.8
1826,3.9,4.9
1827,4.0,3.8
1829,4.2,4.9
1830,4.2,3.9
1832,3.8,4.3
1833,3.3,4.6
1834,3.5,3.8
1836,3.8,4.5
1837,4.2,5.0
1838,3.9,4.7
1840,4.6,4.8
1841,4.2,4.0
1842,3.7,4.7
1843,4.0,4.8
1844,3.7,3.6
1846,3.1,4.3
1847,3.6,5.0
1848,3.9,4.6
1850,3.5,3.6
1851,4.4,4.6
1856,4.7,3.6
1857,3.6,3.9
1858,3.0,4.2
1860,4.8,3.9
1861,4.2,3.5
1862,3.0,4.2
1863,4.0,4.6
1864,3.2,4.0
1867,4.3,4.4
1868,4.1,4.0
1869,4.8,3.6
1870,3.8,4.9
1872,4.8,4.3
1873,4.7,5.0
1875,4.5,5.0
1876,3.9,4.6
1877,3.8,3.7
1878,3.8,4.4
1879,3.1,4.9
1880,4.2,4.7
1881,4.6,4.8
1883,4.5,3.6
1884,4.2,4.7
1885,3.7,4.4
1886,4.4,5.0
1887,4.1,4.3
1888,4.7,4.1
1889,3.5,4.6
1891,3.2,3.9
1892,3.0,4.9
1894,4.5,4.1
1895,4.2,4.0
1896,3.1,4.6
1897,4.7,4.9
1898,4.0,3.7
1899,3.9,3.9
1900,4.4,3.6
1901,4.3,4.1
1902,3.5,3.6
1903,4.3,4.7
1904,4.7,3.6
1905,3.8,4.5
1906,3.6,4.6
1908,3.1,4.0
1909,4.2,4.5
1910,4.5,4.0
1911,4.9,3.8
1914,4.2,3.9
1915,3.9,4.7
1916,4.9,4.9
1918,3.4,4.0
1919,4.4,4.2
1920,3.7,4.0
1921,4.7,3.8
1922,4.5,3.6
1923,3.7,4.0
1924,4.5,4.4
1925,4.8,4.3
1926,3.5,3.7
1927,4.1,4.7
1928,3.8,4.4
1929,4.9,4.1
1930,4.9,4.8
1931,3.2,4.3
1932,4.1,3.8
1933,4.1,4.9
1934,4.7,4.2
1935,4.6,4.1
1937,3.6,4.8
1939,4.0,4.6
1940,3.8,3.9
1941,3.7,3.8
1942,4.5,3.9
1943,4.2,4.0
1944,3.4,4.0
1945,4.2,4.3
1946,3.9,4.4
1947,3.7,3.9
1948,3.1,4.2
1949,4.9,4.5
1950,4.7,4.2
1951,3.6,4.4
1952,4.1,3.6
1953,4.7,4.7
1954,4.0,4.1
1957,3.3,4.8
1958,3.9,4.1
1959,3.6,4.4
1960,3.9,3.7
1961,4.7,4.3
1962,3.8,4.0
1964,4.6,3.9
1965,3.5,4.9
1966,4.2,4.1
1967,3.9,4.7
1968,4.9,4.7
1969,3.0,4.7
1970,3.7,4.5
1971,4.6,4.0
1973,3.8,4.2
1974,3.4,5.0
1975,4.7,3.8
1977,4.2,4.5
1978,4.1,4.6
1981,3.8,3.7
1983,3.3,4.2
1984,4.2,3.7
1985,4.0,4.3
1986,3.8,4.4
1987,3.2,3.7
1988,4.3,4.3
1989,4.3,3.6
1990,4.1,4.9
1991,3.3,5.0
1992,3.6,5.0
1993,3.9,4.4
1994,4.5,4.9
1995,3.4,4.4
1996,4.6,4.9
1998,3.6,4.1
1999,4.3,5.0
2000,4.9,5.0
2001,4.4,4.9
2002,3.1,4.3
2004,3.8,4.6
2005,4.2,3.7
2006,4.3,4.7
2007,3.7,4.4
2008,3.9,4.1
2009,3.8,5.0
2010,4.4,3.7
2011,4.8,4.8
2012,4.6,3.9
2014,3.5,4.7
2015,4.1,5.0
2016,4.0,4.2
2017,3.0,4.8
2019,4.9,5.0
2020,3.9,4.8
2022,4.9,4.1
2024,4.3,4.6
2025,4.4,5.0
2026,3.9,3.5
2027,4.7,4.2
2029,3.4,4.0
2030,4.9,4.4
2031,4.2,5.0
2032,3.7,3.8
2033,4.5,4.7
2035,4.5,4.3
2036,4.5,4.1
2037,3.6,4.7
2038,3.1,4.8
2039,4.8,4.6
2040,4.6,3.6
2042,3.8,4.8
2043,3.3,4.8
2044,3.9,3.9
2046,3.6,4.4
2047,3.4,4.9
2048,4.0,3.9
2049,4.7,4.1
2050,4.2,3.6
2051,4.0,4.1
2052,5.0,4.1
2053,4.5,4.8
2056,3.3,3.5
2057,3.8,4.3
2058,3.9,3.9
2059,4.2,4.4
2060,4.4,3.6
2061,3.7,4.1
2062,3.7,4.7
2064,3.2,3.8
2065,3.2,4.4
2066,4.5,4.1
2067,4.9,4.2
2068,3.4,4.1
2069,4.8,3.9
2070,3.7,3.7
2071,4.8,3.9
2072,3.1,5.0
2073,3.2,4.9
2077,3.9,3.6
2078,4.7,3.7
2080,3.9,4.8
2081,4.7,3.8
2082,3.7,4.1
2083,3.3,3.6
2085,4.9,3.6
2086,3.2,4.4
2087,4.4,4.7
2088,4.8,3.8
2090,3.2,4.4
2091,4.0,4.6
2093,3.1,5.0
2094,3.9,5.0
2095,4.6,4.0
2096,3.6,3.9
2097,3.5,4.4
2098,3.5,3.8
2099,4.6,4.0
2100,4.9,4.4
2102,3.5,3.6
2103,3.1,4.2
2104,3.3,4.0
2105,4.3,3.6
2106,4.4,3.7
2109,3.9,4.0
2111,3.2,3.7
2112,4.9,4.5
2113,4.9,3.7
2115,3.8,3.8
2116,4.6,4.1
2117,4.8,4.7
2118,4.0,4.3
2119,4.2,4.5
2122,4.5,4.1
2124,4.8,4.0
2126,3.2,4.6
2127,3.1,4.1
2128,4.4,4.5
2130,3.1,4.4
2131,3.2,5.0
2132,3.8,3.9
2133,3.4,3.5
2134,4.8,4.3
2135,3.7,3.9
2137,4.2,5.0
2138,3.0,4.6
2139,4.0,3.9
2142,4.6,4.4
2143,4.9,3.7
2144,4.4,4.8
2145,3.4,4.0
2147,3.7,4.9
2148,3.3,4.1
2149,3.7,3.6
2151,4.1,4.0
2152,4.0,4.7
2153,4.7,4.4
2155,3.4,4.7
2156,3.9,4.5
2157,4.3,4.4
2158,5.0,3.9
2159,3.4,4.4
2160,4.7,4.9
2161,4.2,4.6
2162,3.3,3.7
2163,4.6,4.2
2165,3.3,4.7
2167,4.4,3.6
2168,3.5,3.7
2169,3.9,3.6
2170,4.6,4.0
2171,4.3,4.3
2172,4.5,4.4
2173,4.6,4.0
2175,3.1,3.7
2177,4.0,3.9
2178,5.0,3.7
2179,4.6,4.5
2180,3.7,4.3
2181,3.6,3.7
2182,4.4,4.2
2183,3.3,4.4
2184,4.8,3.9
2185,3.2,3.8
2188,4.1,4.8
2189,4.7,4.0
2190,4.4,4.1
2191,4.0,5.0
2193,3.5,4.2
2194,4.2,4.1
2195,4.9,4.0
2196,3.2,3.8
2197,3.1,4.5
2199,3.8,4.6
2200,4.2,3.8
2202,3.7,4.4
2203,4.4,4.6
2204,4.0,4.4
2205,3.7,4.9
2207,4.6,4.4
2209,3.2,3.7
2211,3.1,5.0
2213,3.1,4.6
2215,4.6,4.7
2216,4.6,4.3
2218,4.7,4.0
2220,3.6,5.0
2221,4.0,4.7
2222,3.6,3.7
2223,4.2,4.0
2224,4.7,4.8
2225,3.0,4.4
2226,4.1,3.7
2227,3.4,3.7
2228,4.7,3.7
2229,4.9,3.6
2230,4.7,4.3
2231,3.1,4.5
2232,3.6,4.2
2235,3.5,4.2
2236,4.7,3.6
2238,3.0,4.0
2239,4.8,4.5
2240,4.2,4.1
2241,4.5,3.8
2242,3.9,4.2
2243,4.4,3.7
2246,3.7,4.1
2247,4.3,4.4
2249,3.9,3.8
2250,4.9,4.8
2251,4.9,4.1
2253,4.1,3.6
2256,4.5,3.6
2257,4.5,4.7
2258,4.4,5.0
2259,4.9,3.6
2260,4.8,3.9
2261,4.5,4.7
2262,3.2,3.8
2264,3.7,4.7
2265,3.7,4.6
2266,4.0,4.2
2267,4.7,3.6
2268,4.3,3.9
2269,4.5,4.0
2270,3.1,5.0
2271,3.1,4.9
2272,4.9,3.6
2273,3.4,4.7
2274,4.6,4.3
2276,4.1,4.3
2277,3.7,4.5
2278,4.5,4.9
2279,4.9,4.9
2280,3.5,4.5
2281,3.7,4.4
2282,3.6,3.8
2283,4.3,3.6
2284,4.4,4.7
2285,4.0,3.9
2286,3.4,4.4
2288,3.6,4.8
2289,4.5,4.8
2290,4.8,4.5
2291,4.0,3.7
2292,3.5,4.4
2293,4.3,4.1
2294,4.3,3.6
2295,4.8,5.0
2296,3.6,4.0
2297,4.6,4.3
2298,4.3,4.7
2299,4.7,4.3
2300,3.2,3.9
2302,4.7,3.8
2303,4.0,4.9
2304,4.5,4.1
2306,3.5,3.9
2307,3.7,4.3
2308,3.8,3.8
2309,4.1,3.9
2310,4.0,4.6
2311,3.5,4.7
2313,4.8,4.0
2314,4.9,3.6
2316,3.5,4.1
2317,3.8,4.5
2318,4.6,4.9
2319,4.6,4.6
2320,4.9,3.8
2322,4.9,4.2
2323,4.8,4.0
2324,4.2,4.6
2328,3.7,5.0
2329,4.0,3.7
2330,4.5,4.0
2331,3.2,4.4
2332,4.4,3.8
2333,4.8,4.1
2334,3.4,4.7
2335,4.6,4.0
2336,4.8,3.8
2337,3.1,4.0
2338,4.9,4.6
2339,4.0,3.9
2340,3.9,4.4
2341,4.2,4.7
2342,3.4,3.8
2343,4.3,4.8
2344,4.6,4.1
2346,3.6,4.6
2347,3.5,4.8
2348,4.8,4.9
2349,3.9,4.0
2350,4.3,5.0
2351,4.7,4.3
2353,4.4,4.7
2355,3.6,4.1
2356,3.0,4.0
2358,3.9,4.5
2359,3.5,3.8
2360,3.8,4.9
2361,3.9,4.8
2362,4.7,4.9
2363,4.5,4.1
2364,3.4,3.8
2365,3.6,4.0
2366,4.2,4.3
2367,4.1,3.6
2368,4.1,4.3
2369,4.9,3.5
2370,4.4,4.7
2371,3.2,4.2
2373,4.9,3.9
2374,3.9,3.6
2375,4.2,4.4
2376,4.6,4.2
2377,3.4,4.8
2378,4.0,4.9
2379,4.7,4.3
2380,4.5,3.9
2384,3.7,3.8
2385,4.2,3.6
2386,3.0,4.2
2387,3.1,4.2
2388,3.2,3.8
2389,4.4,3.6
2390,4.2,4.6
2391,4.8,4.3
2392,4.4,4.8
2393,3.8,4.7
2394,4.7,3.6
2396,3.1,4.5
2397,3.0,4.9
2398,3.5,4.5
2399,3.3,4.4
2400,3.5,4.9
2401,3.6,4.4
2402,3.9,4.9
2403,4.2,4.6
2404,3.7,3.8
2405,4.9,3.6
2406,4.1,4.8
2407,4.8,4.4
2408,4.6,4.6
2410,3.1,3.6
2411,3.9,3.6
2412,4.6,4.8
2413,4.8,3.8
2414,4.3,4.7
2415,4.9,3.6
2417,4.3,4.5
2418,3.4,4.8
2419,4.1,4.4
2420,4.5,5.0
2421,4.3,4.1
2422,3.2,3.5
2423,3.5,4.6
2424,4.4,4.3
2425,4.1,4.5
2427,3.1,4.9
2429,4.5,3.9
2431,3.2,3.8
2434,3.4,4.1
2436,4.8,4.4
2437,3.6,4.8
2438,3.1,4.4
2439,3.0,4.7
2440,4.9,4.4
2441,3.7,4.7
2442,4.2,4.7
2443,3.8,5.0
2445,3.4,4.5
2446,4.8,3.6
2447,4.9,4.7
2448,5.0,4.5
2449,3.1,3.8
2450,3.1,4.3
2451,4.7,4.8
2453,3.4,3.8
2454,4.1,4.5
2455,4.2,4.9
2456,4.3,4.4
2457,3.1,5.0
2458,3.6,4.8
2459,4.0,4.1
2460,3.3,3.7
2463,4.9,4.7
2464,4.7,4.6
2465,3.3,4.7
2466,4.3,3.6
2467,3.8,5.0
2468,3.6,3.9
2469,3.6,4.3
2470,4.3,3.7
2471,4.8,3.8
2474,4.7,3.7
2475,3.7,4.9
2477,4.4,4.1
2478,4.1,4.1
2479,3.9,4.8
2480,3.6,3.8
2481,3.2,4.9
2484,3.4,3.6
2485,4.1,4.9
2487,4.5,4.2
2489,3.1,3.9
2490,3.8,5.0
2491,3.3,4.0
2492,4.2,4.5
2493,4.7,4.1
2494,4.9,4.8
2495,4.8,4.8
2496,4.7,3.9
2497,4.2,4.0
2500,3.5,4.5
2502,4.5,4.7
2503,4.4,4.7
2505,3.3,4.2
2506,3.4,5.0
2508,3.2,3.7
2511,4.0,4.5
2513,3.6,4.2
2514,4.8,3.5
2515,3.1,4.2
2517,3.6,4.9
2518,4.8,4.6
2519,5.0,3.6
2520,4.4,4.2
2521,4.8,4.5
2522,3.0,4.7
2523,4.5,3.5
2524,3.9,4.2
2526,4.4,3.9
2527,3.9,4.5
2529,4.1,3.7
2531,3.5,4.5
2533,4.1,3.8
2534,3.6,4.2
2535,3.6,3.6
2537,3.7,4.8
2538,3.4,4.6
2539,3.4,4.0
2540,4.9,3.8
2541,3.9,4.7
2542,4.2,3.8
2544,4.1,4.0
2545,3.5,3.8
2546,3.0,3.9
2547,3.2,4.2
2548,4.7,4.7
2549,3.2,4.6
2550,3.4,3.7
2551,4.8,4.2
2552,4.6,3.5
2555,3.1,3.6
2557,4.3,4.4
2558,4.0,4.3
2559,3.7,4.9
2560,4.0,4.7
2561,3.3,3.8
2562,4.9,4.4
2563,3.3,5.0
2564,3.4,4.4
2565,3.7,4.0
2566,3.4,4.3
2567,3.6,3.6
2568,3.1,3.6
2571,4.2,4.7
2573,3.5,4.8
2574,4.9,3.8
2575,3.2,3.6
2576,3.2,4.0
2578,3.3,4.6
2579,4.1,4.9
2580,4.5,3.9
2581,4.1,4.2
2583,4.7,3.8
2584,4.2,3.8
2585,3.3,3.8
2586,3.4,4.2
2587,3.7,4.0
2588,4.8,3.6
2589,3.9,3.7
2590,4.7,4.5
2593,3.1,4.4
2594,4.4,4.7
2595,3.9,4.5
2596,3.3,4.7
2597,3.2,4.9
2598,3.6,3.8
2599,4.6,4.6
2600,4.3,4.9
2601,3.9,3.6
2602,4.7,4.0
2603,3.4,4.9
2604,3.6,5.0
2605,4.1,4.0
2606,4.2,4.8
2607,3.6,3.6
2608,4.0,4.2
2609,3.2,4.0
2610,3.0,4.4
2612,4.8,4.8
2613,3.9,3.7
2614,3.5,4.6
2615,3.7,4.5
2616,4.0,4.7
2617,4.9,4.3
2618,4.4,3.9
2620,4.9,3.6
2621,3.2,5.0
2623,3.4,3.6
2625,3.7,4.4
2627,3.5,3.9
2628,4.9,4.6
2629,3.3,3.6
2630,3.3,4.6
2631,4.0,3.9
2632,4.4,4.4
2633,3.8,4.1
2634,3.1,3.8
2635,4.5,4.0
2636,4.9,4.5
2638,4.6,3.5
2640,4.7,4.3
2641,4.7,3.8
2642,4.5,4.4
2643,4.6,4.7
2644,3.2,4.3
2645,3.1,4.1
2646,3.2,4.4
2648,4.2,3.9
2649,3.5,3.5
2650,3.1,4.6
2651,3.2,4.7
2652,3.1,4.5
2653,4.3,4.9
2654,3.3,3.6
2655,4.7,3.6
2656,5.0,4.2
2659,3.9,4.5
2660,4.1,4.3
2661,3.5,4.0
2663,4.3,4.0
2664,4.8,4.1
2665,3.4,3.5
2666,4.9,4.4
2667,3.4,3.9
2668,3.5,3.9
2669,4.8,4.7
2670,4.2,4.4
2671,3.1,4.3
2672,4.6,4.1
2673,4.3,4.2
2674,4.5,4.7
2676,3.3,4.1
2677,4.7,3.9
2678,4.6,4.1
2679,4.9,4.0
2680,3.8,4.5
2681,4.0,5.0
2683,4.4,3.5
2684,3.2,4.5
2685,3.4,4.2
2686,3.6,4.9
2687,4.9,4.1
2688,3.0,3.6
2689,5.0,4.1
2690,3.8,3.7
2691,4.3,3.8
2692,3.8,4.8
2693,4.6,4.3
2694,4.9,4.9
2696,3.9,4.1
2697,3.4,4.6
2698,3.4,4.7
2699,3.5,3.6
2700,3.4,4.9
2701,3.0,3.6
2703,4.7,3.5
2704,4.4,4.7
2705,4.0,3.9
2707,3.3,4.2
2708,3.1,3.9
2709,3.8,4.6
2710,3.0,4.1
2711,3.1,4.4
2712,3.1,4.6
2713,4.6,4.1
2714,4.5,3.6
2715,3.6,4.8
2716,3.6,4.1
2717,3.7,4.3
2720,4.1,5.0
2722,4.7,3.9
2723,4.0,3.7
2724,3.3,4.5
2725,3.3,4.0
2726,3.1,4.8
2727,4.5,4.8
2728,3.8,3.6
2729,4.8,5.0
2730,3.6,4.6
2731,4.6,3.6
2732,4.0,5.0
2733,4.7,3.6
2736,4.1,3.7
2738,3.4,3.9
2740,4.6,4.4
2741,3.0,4.9
2742,4.0,3.9
2743,3.4,4.1
2744,3.7,3.7
2745,3.8,4.4
2746,4.1,4.6
2747,3.7,4.2
2748,4.3,3.9
2750,3.4,4.0
2751,4.6,4.8
2752,4.2,4.7
2753,3.7,4.5
2754,4.1,4.4
2756,3.8,3.8
2757,4.7,4.8
2759,4.1,4.4
2760,4.6,4.8
2761,4.6,3.8
2762,4.5,4.4
2763,4.5,4.5
2764,3.4,4.3
2765,4.7,3.5
2767,4.4,4.2
2768,3.1,4.3
2769,4.3,4.4
2770,4.0,4.0
2771,3.3,4.8
2772,3.9,4.4
2774,4.8,4.9
2775,4.8,4.4
2776,3.2,4.4
2777,3.9,4.7
2778,4.0,4.7
2779,4.4,4.2
2780,4.5,3.6
2781,4.7,4.7
2784,4.2,4.6
2786,4.8,4.9
2788,4.1,4.1
2791,3.0,4.4
2793,3.9,4.4
2794,3.3,4.2
2795,4.1,4.4
2796,4.4,4.2
2797,4.4,3.8
2798,4.0,4.3
2800,4.4,3.7
2801,3.2,4.5
2805,4.9,4.6
2807,4.7,3.7
2808,4.7,3.9
2809,3.1,3.9
2810,3.5,3.9
2811,3.2,4.7
2812,4.7,4.1
2813,4.5,4.2
2814,3.2,5.0
2815,3.8,4.5
2816,4.0,3.9
2817,4.4,3.9
2818,3.6,3.5
2819,3.6,3.7
2820,4.1,4.4
2822,4.1,5.0
2823,3.2,4.5
2824,4.4,4.1
2825,3.4,4.9
2827,4.7,3.8
2828,4.5,4.3
2829,5.0,4.7
2830,3.3,4.7
2831,4.9,4.9
2832,4.5,3.6
2833,4.8,5.0
2834,3.1,3.9
2835,3.6,3.5
2838,3.1,5.0
2839,3.4,4.8
2840,4.8,3.8
2841,3.8,3.9
2842,4.3,4.6
2845,4.0,4.9
2846,3.9,4.5
2847,4.3,3.9
2848,3.9,4.4
2849,3.0,3.6
2850,4.6,3.9
2851,3.5,4.9
2852,4.3,3.9
2853,4.3,4.0
2855,3.3,4.3
2856,3.3,4.0
2857,3.9,3.7
2858,3.7,4.2
2859,3.5,3.5
2860,3.6,4.0
2862,3.5,3.9
2864,3.2,4.4
2865,3.2,3.8
2866,4.8,4.6
2867,4.6,4.1
2868,4.0,4.2
2869,3.6,4.0
2870,4.4,3.7
2874,3.2,3.7
2875,3.2,3.8
2876,3.3,4.5
2877,4.4,3.9
2878,4.6,4.4
2879,4.1,3.8
2880,3.3,4.6
2881,3.7,3.9
2883,4.6,4.8
2884,4.0,4.4
2885,3.9,4.0
2887,4.3,4.9
2888,3.7,3.7
2891,3.0,4.9
2892,4.9,3.6
2893,4.4,4.4
2894,4.9,4.7
2895,4.7,4.6
2897,3.7,4.5
2898,3.8,3.5
2899,3.3,4.0
2900,4.6,4.0
2901,4.2,3.6
2902,3.5,4.6
2903,4.9,3.9
2904,4.5,4.9
2905,4.8,4.5
2906,3.3,4.4
2908,4.2,3.6
2909,5.0,3.8
2910,3.7,4.0
2911,3.8,3.9
2912,4.1,4.0
2913,3.1,3.9
2915,3.5,4.6
2916,3.6,4.5
2917,3.0,3.5
2919,3.6,3.8
2920,4.1,4.6
2921,3.0,4.3
2922,4.1,4.0
2924,4.6,4.8
2925,3.3,4.2
2929,4.9,4.3
2930,3.8,4.6
2931,3.9,4.2
2932,4.0,3.7
2933,3.8,3.7
2934,4.3,4.7
2935,3.4,4.7
2936,4.8,3.5
2937,4.7,4.3
2938,4.3,4.1
2940,4.6,3.7
2941,4.4,4.2
2942,3.9,4.9
2943,3.3,4.2
2944,3.6,4.4
2945,4.8,4.9
2946,4.3,3.8
2947,4.7,4.2
2948,4.8,3.9
2949,4.1,5.0
2952,3.9,3.5
2953,3.9,4.8
2954,3.9,4.1
2956,4.9,5.0
2957,3.3,4.2
2959,3.3,4.5
2961,3.8,4.4
2962,4.6,3.7
2963,4.7,4.9
2966,4.7,4.4
2967,4.2,3.9
2968,4.7,4.0
2970,3.4,3.5
2971,4.2,3.8
2972,3.7,4.1
2973,3.5,3.9
2974,3.2,3.8
2975,3.7,4.4
2976,3.1,4.3
2978,3.7,4.8
2979,3.9,4.3
2981,3.7,4.3
2982,4.5,3.9
2983,3.6,4.8
2985,3.1,5.0
2987,3.4,4.2
2988,4.6,3.6
2989,4.3,3.9
2991,4.2,3.5
2993,4.1,3.8
2994,4.5,3.5
2995,3.4,4.5
2997,3.4,4.7
2998,3.3,4.8
2999,3.7,3.9
3001,3.5,4.3
3002,4.8,4.6
3003,3.0,4.6
3004,3.9,3.6
3005,4.5,3.8
3008,4.8,4.1
3009,4.9,3.9
3010,3.1,4.7
3011,3.4,3.7
3012,5.0,4.9
3013,3.6,4.8
3014,3.1,4.3
3015,4.9,4.7
3016,3.8,4.1
3017,3.6,3.7
3018,3.3,4.0
3019,3.9,3.5
3020,3.7,5.0
3021,4.8,4.7
3022,3.4,3.5
3023,3.2,4.7
3024,3.6,3.8
3025,4.1,4.9
3026,3.7,3.8
3028,3.6,3.8
3029,3.8,4.9
3030,4.7,4.2
3031,4.3,3.6
3032,4.1,4.3
3033,3.8,4.4
3034,3.1,4.5
3035,4.8,4.2
3036,3.3,4.6
3037,3.4,4.6
3039,3.9,3.5
3040,3.3,4.1
3041,4.3,4.1
3043,4.0,4.9
3044,4.0,3.5
3045,4.9,3.9
3046,4.3,3.6
3047,4.5,3.5
3048,4.2,4.4
3049,3.5,4.6
3050,3.1,4.0
3051,4.1,4.8
3052,3.9,3.6
3053,3.2,4.2
3054,4.7,4.8
3055,4.0,4.7
3057,3.9,4.3
3058,3.8,5.0
3059,4.5,3.5
3061,3.1,4.7
3062,3.4,4.8
3063,4.8,4.3
3064,3.1,4.6
3065,4.2,4.4
3066,3.5,3.8
3067,4.1,4.3
3069,4.1,4.0
3070,4.3,4.6
3071,3.3,4.8
3072,4.3,4.4
3073,4.6,4.2
3074,3.4,4.5
3075,4.6,4.0
3078,3.2,4.3
3079,3.5,3.7
3081,3.7,4.6
3083,3.6,3.8
3084,4.5,4.5
3085,3.5,4.8
3086,4.5,3.7
3087,3.1,4.8
3088,3.6,4.6
3089,4.8,4.1
3090,3.8,4.3
3091,3.9,4.0
3093,4.5,4.4
3095,3.1,4.0
3096,4.4,4.0
3098,3.1,4.8
3099,4.1,3.6
3100,4.2,4.1
3101,3.3,4.6
3102,4.7,3.7
3104,4.1,4.5
3105,3.3,4.6
3106,4.7,4.5
3107,4.6,4.4
3108,4.3,4.7
3109,3.8,4.5
3110,4.0,5.0
3111,4.4,3.7
3112,3.6,4.6
3113,4.2,3.7
3114,4.2,4.8
3115,3.4,4.8
3117,3.3,3.6
3118,3.3,3.9
3119,3.0,3.5
3120,4.5,4.4
3121,4.6,4.7
3122,4.6,4.1
3123,4.9,4.5
3124,3.2,4.4
3125,4.9,3.8
3126,4.0,3.8
3127,3.8,4.7
3128,3.3,4.0
3134,4.0,4.5
3135,4.4,4.9
3136,3.2,4.2
3137,5.0,4.2
3138,4.8,4.7
3139,4.8,4.3
3140,3.8,3.8
3141,4.7,3.5
3143,3.3,3.5
3144,4.8,3.5
3145,4.7,4.0
3146,4.2,4.8
3148,4.3,4.6
3149,3.7,4.5
3150,4.9,4.9
3151,3.1,4.4
3152,4.8,4.4
3153,3.5,4.3
3154,4.6,3.8
3155,3.1,5.0
3156,3.5,4.9
3158,3.4,4.9
3160,5.0,3.6
3161,3.4,4.1
3162,3.7,4.2
3163,3.6,4.2
3164,5.0,3.6
3165,4.2,4.0
3166,3.7,4.1
3168,4.8,4.5
3169,4.4,4.1
3170,4.4,4.2
3171,4.0,4.9
3172,4.0,4.9
3173,4.5,3.9
3174,3.0,4.9
3175,3.9,4.3
3176,5.0,4.2
3177,4.3,4.3
3180,3.8,4.4
3181,3.3,3.8
3182,3.7,4.7
3183,4.0,3.7
3184,4.3,4.2
3185,5.0,4.1
3186,4.0,3.8
3187,3.7,3.6
3188,3.5,3.6
3190,4.5,4.4
3191,3.9,4.9
3194,4.5,3.8
3195,3.6,3.8
3196,3.7,4.0
3199,4.9,3.8
3200,3.5,4.2
3201,3.6,3.6
3202,4.0,4.8
3203,4.1,3.5
3205,3.1,4.6
3208,4.9,4.4
3209,3.6,3.8
3210,3.1,4.9
3211,3.5,4.3
3212,3.8,4.8
3213,3.5,3.9
3214,3.3,4.2
3215,4.0,4.4
3216,4.6,4.6
3217,4.4,3.8
3218,3.9,4.9
3219,3.2,4.5
3220,4.9,4.9
3221,3.7,3.8
3222,3.2,4.3
3223,3.7,4.4
3224,4.4,3.6
3225,3.5,4.0
3227,3.4,5.0
3228,3.5,4.5
3229,4.1,3.9
3230,4.7,3.8
3231,3.3,3.8
3232,3.3,3.6
3233,3.9,3.6
3234,3.3,4.3
3235,5.0,4.0
3236,4.8,4.6
3237,3.1,4.7
3239,4.8,4.2
3240,3.6,4.6
3241,3.6,3.7
3242,3.7,3.8
3243,3.1,4.3
3244,4.6,4.1
3245,3.4,5.0
3246,3.4,4.5
3247,4.5,4.6
3248,3.1,4.2
3250,3.7,4.8
3251,4.1,3.8
3252,3.2,4.1
3253,3.9,4.5
3254,3.7,4.3
3255,3.6,4.5
3256,3.5,3.8
3257,3.7,3.5
3258,3.8,4.5
