trip_id,amount,payment_mode,payment_status
1298,12.1,card,success
1299,18.06,cash,success
1300,21.35,card,success
1301,41.58,card,success
1302,18.9,card,success
1303,50.82,card,success
1304,16.4,card,success
1305,18.1,cash,success
1306,9.4,cash,success
1307,18.0,wallet,success
1308,73.44,card,failed
1309,66.35,card,success
1310,30.66,card,success
1311,19.95,cash,success
1312,29.0,wallet,success
1313,19.74,card,success
1314,40.74,card,success
1315,24.78,cash,success
1316,-3.25,card,success
1317,3.25,card,success
1318,21.95,card,success
1319,-9.45,card,success
1320,9.45,cash,success
1321,27.95,wallet,success
1322,30.5,card,success
1323,18.8,cash,success
1324,47.95,card,success
1325,49.14,card,success
1326,14.35,wallet,success
1327,28.25,card,success
1328,16.38,card,success
1329,15.55,card,success
1330,21.55,cash,success
1331,37.19,card,success
1332,34.27,card,success
1333,37.38,card,success
1334,19.68,cash,success
1335,15.5,card,success
1336,25.15,card,success
1337,82.27,cash,success
1338,27.3,card,success
1339,18.55,card,success
1340,15.55,cash,success
1341,46.62,card,success
1342,38.15,cash,success
1343,13.85,card,success
1344,30.65,wallet,success
1345,25.6,card,success
1346,31.95,card,success
1347,29.75,card,success
1348,47.69,card,success
1349,13.86,card,success
1350,16.45,card,success
1351,12.95,cash,success
1352,31.15,card,success
1353,30.6,card,success
1354,63.94,card,success
1355,15.55,card,success
1356,15.28,card,success
1357,22.25,card,success
1358,16.4,cash,success
1359,49.59,card,success
1360,17.0,cash,success
1361,58.32,card,success
1362,16.32,card,success
1363,15.75,cash,success
1364,20.65,cash,success
1365,29.8,wallet,success
1366,30.66,card,success
1367,26.4,cash,success
1368,10.8,card,failed
1369,17.1,card,success
1370,20.5,cash,success
1371,38.15,wallet,success
1372,8.75,cash,success
1373,97.18,cash,success
1374,19.62,card,success
1375,34.85,card,success
1376,23.2,card,success
1377,28.14,cash,success
1378,18.06,card,success
1379,13.65,wallet,success
1380,50.85,card,success
1381,103.67,cash,success
1382,20.25,cash,success
1383,42.45,cash,success
1384,21.42,card,success
1385,16.38,wallet,success
1386,18.9,card,success
1387,37.38,card,success
1388,13.86,cash,success
1389,23.94,card,success
1390,15.48,card,success
1391,27.85,wallet,success
1392,26.45,card,success
1393,21.95,card,success
1394,23.45,cash,success
1395,13.19,cash,success
1396,20.53,card,success
1397,20.55,cash,success
1398,28.25,card,failed
1399,22.05,card,success
1400,40.35,card,success
1401,15.85,card,success
1402,21.42,cash,success
1403,16.32,wallet,success
1404,17.1,card,success
1405,12.87,cash,success
1406,17.16,card,success
1407,-8.0,card,success
1408,8.0,card,success
1409,16.32,cash,success
1410,21.32,card,success
1411,14.7,card,success
1412,24.78,card,success
1413,14.03,card,success
1414,48.3,card,success
1415,13.65,cash,success
1416,20.58,wallet,success
1417,27.65,card,success
1418,15.75,cash,failed
1419,12.25,card,success
1420,18.9,cash,success
1421,29.82,wallet,success
1422,23.94,card,success
1423,52.5,card,success
1424,21.35,card,success
1425,15.79,card,success
1426,17.22,cash,success
1427,19.75,wallet,success
1428,23.05,card,success
1429,35.95,cash,success
1430,47.75,card,success
1431,39.55,cash,success
1432,26.4,cash,failed
1433,22.75,card,success
1434,16.38,card,success
1435,23.1,card,success
1436,13.5,card,success
1437,17.88,card,success
1438,17.1,card,success
1439,12.9,cash,success
1440,17.0,cash,success
1441,15.0,card,success
1442,16.38,card,success
1443,30.66,wallet,failed
1444,47.45,card,success
1445,24.78,cash,success
1446,17.76,card,success
1447,13.86,card,success
1448,32.05,card,success
1449,23.94,card,success
1450,23.94,cash,success
1451,30.42,card,success
1452,28.55,card,success
1453,35.7,card,success
1454,25.62,cash,success
1455,13.8,card,success
1456,14.2,cash,success
1457,24.4,cash,success
1458,13.6,card,success
1459,22.2,cash,success
1460,18.86,card,success
1461,19.63,card,success
1462,22.75,cash,success
1463,33.95,cash,success
1464,17.22,card,success
1465,19.35,card,success
1466,29.75,card,success
1467,21.42,card,success
1468,21.65,cash,success
1469,21.42,card,success
1470,28.14,card,success
1471,14.7,card,success
1472,13.86,card,success
1473,16.38,card,success
1474,16.85,cash,success
1475,24.35,wallet,success
1476,15.31,card,success
1477,38.68,wallet,success
1478,38.05,wallet,success
1479,17.85,card,success
1480,24.72,cash,success
1481,48.3,card,success
1482,19.95,card,success
1483,-16.0,card,success
1484,16.0,card,success
1485,34.91,card,success
1486,26.46,card,success
1487,22.25,cash,success
1488,34.02,card,success
1489,37.76,card,success
1490,39.06,card,success
1491,12.25,card,success
1492,25.94,card,success
1493,19.65,card,success
1494,21.3,card,success
1495,15.05,cash,success
1496,20.58,card,success
1497,39.81,card,failed
1498,54.14,card,success
1499,17.0,card,success
1500,19.7,card,success
1501,20.65,card,success
1502,24.8,card,success
1503,20.58,cash,failed
1504,16.45,card,success
1505,14.3,cash,success
1506,45.96,card,success
1507,40.95,cash,success
1508,28.98,card,success
1509,39.25,card,success
1510,9.45,card,success
1511,36.8,cash,success
1512,52.65,card,success
1513,13.55,card,success
1514,25.6,card,success
1515,44.1,card,success
1516,21.32,cash,success
1517,13.13,cash,success
1518,20.52,wallet,success
1519,14.95,cash,success
1520,15.9,card,success
1521,15.2,cash,success
1522,27.0,wallet,success
1523,33.0,card,success
1524,14.7,cash,success
1525,17.16,card,success
1526,37.4,card,success
1527,14.64,cash,success
1528,44.4,cash,success
1529,26.46,card,success
1530,12.18,card,success
1531,22.26,cash,success
1532,24.85,wallet,success
1533,27.3,cash,success
1534,18.06,cash,success
1535,19.2,card,success
1536,51.6,card,success
1537,30.45,card,success
1538,28.55,cash,success
1539,19.7,cash,success
1540,24.7,card,success
1541,21.0,cash,success
1542,19.74,wallet,success
1543,15.75,cash,success
1544,13.8,card,success
1545,27.76,card,success
1546,60.85,card,success
1547,24.25,card,success
1548,53.34,card,success
1549,12.12,card,failed
1550,18.84,card,success
1551,12.12,card,success
1552,18.75,wallet,success
1553,22.2,wallet,success
1554,12.88,cash,success
1555,34.02,card,success
1556,18.5,cash,success
1557,26.46,card,success
1558,31.5,card,success
1559,21.36,card,success
1560,52.68,wallet,success
1561,15.54,card,success
1562,26.46,card,success
1563,21.4,card,success
1564,15.75,card,success
1565,12.96,cash,success
1566,39.06,card,success
1567,18.81,card,success
1568,24.12,card,success
1569,12.96,cash,success
1570,24.72,cash,success
1571,54.11,card,success
1572,13.25,cash,success
1573,44.1,card,success
1574,92.69,cash,failed
1575,12.12,card,success
1576,43.15,cash,success
1577,18.84,card,success
1578,20.65,cash,success
1579,35.35,card,success
1580,22.85,card,success
1581,-24.85,cash,success
1582,24.85,wallet,success
1583,25.62,card,success
1584,22.75,card,success
1585,50.31,card,success
1586,62.6,card,success
1587,26.15,wallet,success
1588,22.2,card,success
1589,15.48,cash,success
1590,31.06,wallet,success
1591,26.25,cash,success
1592,13.86,card,success
1593,13.02,card,success
1594,36.43,card,success
1595,13.32,cash,success
1596,29.25,card,success
1597,90.3,cash,success
1598,5.5,card,success
1599,27.69,wallet,success
1600,13.55,cash,success
1601,11.8,cash,success
1602,30.2,wallet,success
1603,22.75,card,success
1604,25.75,card,failed
1605,31.94,cash,success
1606,55.06,card,success
1607,31.85,card,success
1608,23.2,cash,success
1609,76.5,cash,success
1610,47.85,card,success
1611,19.25,cash,success
1612,20.58,wallet,success
1613,13.86,wallet,success
1614,22.75,cash,success
1615,18.06,card,success
1616,48.75,cash,success
1617,16.75,card,success
1618,18.9,cash,success
1619,22.75,card,success
1620,18.55,cash,success
1621,34.55,cash,success
1622,13.85,card,success
1623,14.7,card,success
1624,13.7,card,success
1625,24.15,card,success
1626,17.22,card,success
1627,17.22,cash,success
1628,14.35,card,success
1629,18.05,card,success
1630,18.06,card,success
1631,38.15,card,success
1632,20.65,wallet,success
1633,39.15,card,success
1634,255.31,wallet,success
1635,13.86,cash,success
1636,22.75,card,success
1637,29.31,cash,success
1638,20.56,card,success
1639,13.19,wallet,success
1640,15.54,card,success
1641,21.42,card,success
1642,21.42,card,success
1643,36.31,card,success
1644,17.45,card,success
1645,17.16,card,success
1646,21.36,card,success
1647,49.14,card,success
1648,20.0,card,success
1649,17.8,cash,success
1650,15.48,card,success
1651,13.65,card,success
1652,53.1,card,success
1653,14.09,card,success
1654,13.02,cash,success
1655,18.65,cash,success
1656,18.06,card,success
1657,17.22,card,success
1658,18.06,card,success
1659,16.44,card,success
1660,44.94,cash,success
1661,30.97,card,success
1662,25.55,wallet,success
1663,52.5,card,success
1664,15.05,cash,success
1665,34.02,card,success
1666,17.52,card,success
1667,34.79,card,success
1668,21.42,cash,success
1669,23.1,cash,success
1670,17.94,card,success
1671,26.46,card,success
1672,46.35,card,success
1673,19.55,cash,success
1674,21.42,card,success
1675,22.75,cash,success
1676,28.14,cash,success
1677,14.3,card,success
1678,22.23,cash,success
1679,16.13,wallet,success
1680,14.7,card,success
1681,28.15,cash,success
1682,32.34,cash,success
1683,44.19,cash,success
1684,18.59,wallet,success
1685,20.6,card,success
1686,26.95,cash,success
1687,18.06,cash,success
1688,51.59,cash,success
1689,55.05,card,success
1690,15.75,card,success
1691,20.5,wallet,success
1692,23.2,card,success
1693,17.22,cash,success
1694,44.1,card,success
1695,14.7,cash,success
1696,26.45,card,success
1697,10.8,card,success
1698,15.55,wallet,success
1699,13.8,card,success
1700,13.5,card,success
1701,18.0,wallet,success
1702,10.1,cash,success
1703,18.0,card,success
1704,36.54,card,success
1705,23.9,card,success
1706,21.4,cash,success
1707,28.65,wallet,success
1708,31.85,card,success
1709,15.54,cash,success
1710,18.9,card,failed
1711,17.45,cash,success
1712,13.86,card,success
1713,48.3,card,success
1714,16.75,card,success
1715,38.22,wallet,success
1716,18.45,card,success
1717,16.4,wallet,success
1718,13.8,cash,success
1719,19.7,card,success
1720,34.02,cash,success
1721,70.44,card,success
1722,16.75,cash,success
1723,17.65,card,success
1724,31.35,cash,success
1725,18.81,cash,success
1726,31.72,cash,success
1727,18.06,cash,success
1728,31.85,cash,success
1729,12.96,card,success
1730,25.62,card,success
1731,21.85,cash,success
1732,12.35,cash,success
1733,39.9,card,success
1734,17.85,cash,success
1735,15.75,cash,success
1736,16.55,card,success
1737,31.06,wallet,success
1738,28.0,card,success
1739,20.56,card,success
1740,17.75,card,success
1741,14.7,cash,success
1742,16.45,card,success
1743,22.31,wallet,success
1744,50.05,card,success
1745,30.65,card,success
1746,17.22,card,success
1747,25.35,cash,success
1748,23.94,card,success
1749,22.26,wallet,success
1750,10.85,card,success
1751,14.35,cash,success
1752,26.46,card,success
1753,14.7,wallet,success
1754,32.35,card,success
1755,25.62,card,success
1756,61.7,card,success
1757,32.63,wallet,success
1758,28.44,card,success
1759,15.54,card,success
1760,46.99,card,success
1761,16.3,cash,success
1762,15.65,card,success
1763,14.38,card,success
1764,20.53,cash,success
1765,84.42,card,failed
1766,11.55,card,success
1767,23.04,wallet,success
1768,15.54,card,success
1769,29.75,card,failed
1770,32.31,wallet,success
1771,12.2,card,success
1772,12.9,card,success
1773,18.0,card,success
1774,14.35,cash,success
1775,23.15,card,success
1776,24.78,cash,success
1777,14.35,card,success
1778,21.42,card,success
1779,18.87,card,success
1780,20.55,cash,success
1781,23.1,card,success
1782,19.7,card,success
1783,27.3,wallet,success
1784,25.9,card,success
1785,47.46,wallet,success
1786,34.0,card,success
1787,38.95,card,success
1788,38.41,card,success
1789,15.48,cash,success
1790,28.98,cash,success
1791,13.8,card,success
1792,18.45,cash,success
1793,18.4,card,success
1794,21.38,card,success
1795,20.55,cash,success
1796,15.48,card,success
1797,12.96,cash,success
1798,28.14,card,success
1799,20.58,wallet,success
1800,11.88,cash,success
1801,12.2,cash,success
1802,18.0,card,success
1803,20.52,card,success
1804,33.49,cash,success
1805,24.05,card,success
1806,14.65,card,success
1807,12.2,cash,success
1808,31.5,cash,success
1809,15.05,cash,success
1810,68.87,wallet,success
1811,24.78,card,success
1812,19.63,cash,success
1813,28.14,card,success
1814,22.75,card,success
1815,15.54,card,success
1816,24.78,cash,success
1817,46.62,cash,success
1818,22.05,cash,success
1819,17.22,cash,success
1820,16.38,cash,success
1821,15.48,cash,success
1822,27.81,cash,success
1823,30.13,card,success
1824,10.15,wallet,success
1825,12.95,card,success
1826,29.82,card,success
1827,23.35,card,success
1828,21.42,card,success
1829,23.94,card,success
1830,41.58,card,failed
1831,20.5,card,success
1832,12.2,card,success
1833,12.2,cash,success
1834,14.7,wallet,success
1835,24.15,card,success
1836,34.02,card,success
1837,13.8,card,success
1838,32.05,cash,success
1839,52.15,cash,success
1840,28.14,card,success
1841,42.15,cash,success
1842,18.55,card,success
1843,12.12,wallet,success
1844,40.74,cash,success
1845,14.1,card,success
1846,21.42,cash,success
1847,21.42,card,success
1848,46.35,card,success
1849,28.5,card,success
1850,32.95,card,success
1851,20.58,cash,success
1852,21.17,card,success
1853,17.76,cash,success
1854,16.38,wallet,success
1855,17.22,card,success
1856,17.22,wallet,success
1857,15.55,card,success
1858,13.85,card,success
1859,24.78,cash,success
1860,18.84,wallet,success
1861,12.85,cash,success
1862,19.25,card,success
1863,23.1,cash,success
1864,12.42,cash,success
1865,42.36,card,success
1866,25.3,cash,success
1867,20.58,card,success
1868,26.15,wallet,success
1869,24.78,card,success
1870,25.55,card,success
1871,15.54,wallet,success
1872,14.25,card,success
1873,21.42,card,success
1874,16.38,cash,success
1875,19.74,card,success
1876,30.19,card,success
1877,18.9,wallet,success
1878,17.22,card,success
1879,17.83,cash,success
1880,38.95,cash,success
1881,18.0,card,success
1882,19.75,wallet,success
1883,13.65,wallet,success
1884,29.64,cash,success
1885,16.38,wallet,success
1886,45.78,wallet,success
1887,60.83,card,success
1888,21.42,cash,success
1889,19.15,cash,success
1890,17.22,cash,success
1891,15.54,cash,success
1892,12.2,cash,success
1893,26.7,card,success
1894,10.38,card,success
1895,25.94,card,success
1896,21.36,card,success
1897,16.45,card,failed
1898,15.9,cash,success
1899,12.5,card,success
1900,68.38,card,success
1901,-23.45,card,success
1902,23.45,cash,success
1903,25.85,card,success
1904,15.35,card,success
1905,28.14,card,success
1906,24.85,card,success
1907,29.38,card,success
1908,16.45,card,failed
1909,13.86,cash,success
1910,90.18,cash,success
1911,37.58,wallet,success
1912,15.05,card,success
1913,12.25,cash,success
1914,8.75,card,success
1915,-9.45,wallet,success
1916,9.45,card,success
1917,19.74,card,success
1918,18.35,card,success
1919,20.41,card,success
1920,61.65,card,success
1921,15.3,card,success
1922,31.85,card,success
1923,28.45,card,success
1924,19.74,card,success
1925,62.56,card,failed
1926,16.38,card,success
